inventory_id,product_id,warehouse_id,inventory_date,opening_stock,received_quantity,sold_quantity,closing_stock,damaged_quantity
57628,P0242,W13,2025-10-31,1149,511,39,0,14
57629,P0242,W14,2025-10-31,1146,228,10,1363,1
57630,P0242,W15,2025-10-31,1291,329,72,1541,7
57631,P0243,W01,2025-10-31,853,390,31,1193,19
57632,P0243,W02,2025-10-31,1042,290,18,1310,4
57633,P0243,W03,2025-10-31,800,521,31,1286,4
57634,P0243,W04,2025-10-31,481,481,40,913,9
57635,P0243,W05,2025-10-31,1121,577,40,1649,9
57636,P0243,W06,2025-10-31,1049,227,71,0,0
57637,P0243,W07,2025-10-31,1152,304,45,1403,8
57638,P0243,W08,2025-10-31,662,474,0,1121,15
57639,P0243,W09,2025-10-31,974,222,21,1173,2
57640,P0243,W10,2025-10-31,1190,309,32,1458,9
57641,P0243,W11,2025-10-31,988,559,0,1535,12
57642,P0243,W12,2025-10-31,921,47,45,922,1
57643,P0243,W13,2025-10-31,785,91,45,0,1
57644,P0243,W14,2025-10-31,438,382,8,805,7
57645,P0243,W15,2025-10-31,822,408,46,1181,3
57646,P0244,W01,2025-10-31,1109,653,34,1712,16
57647,P0244,W02,2025-10-31,1223,532,0,1754,1
57648,P0244,W03,2025-10-31,1288,226,48,1464,2
57649,P0244,W04,2025-10-31,1717,461,6,2171,1
57650,P0244,W05,2025-10-31,1393,421,1,1808,5
57651,P0244,W06,2025-10-31,865,560,13,1402,10
57652,P0244,W07,2025-10-31,267,741,0,999,9
57653,P0244,W08,2025-10-31,875,7,49,833,0
57654,P0244,W09,2025-10-31,1273,510,73,1705,5
57655,P0244,W10,2025-10-31,1048,174,11,1209,2
57656,P0244,W11,2025-10-31,1161,231,0,1392,0
57657,P0244,W12,2025-10-31,599,475,46,1025,3
57658,P0244,W13,2025-10-31,681,355,34,1000,2
57659,P0244,W14,2025-10-31,1088,288,32,1342,2
57660,P0244,W15,2025-10-31,1178,401,41,1531,7
57661,P0245,W01,2025-10-31,231,226,27,424,6
57662,P0245,W02,2025-10-31,354,210,0,561,3
57663,P0245,W03,2025-10-31,276,212,0,479,9
57664,P0245,W04,2025-10-31,631,272,0,898,5
57665,P0245,W05,2025-10-31,586,187,6,758,9
57666,P0245,W06,2025-10-31,569,53,25,596,1
57667,P0245,W07,2025-10-31,272,35,0,305,2
57668,P0245,W08,2025-10-31,268,85,11,341,1
57669,P0245,W09,2025-10-31,273,188,14,439,8
57670,P0245,W10,2025-10-31,391,263,24,621,9
57671,P0245,W11,2025-10-31,204,198,22,377,3
57672,P0245,W12,2025-10-31,343,209,3,546,3
57673,P0245,W13,2025-10-31,544,198,19,713,10
57674,P0245,W14,2025-10-31,559,119,0,676,2
57675,P0245,W15,2025-10-31,275,1,14,262,0
57676,P0246,W01,2025-10-31,964,870,29,1792,13
57677,P0246,W02,2025-10-31,707,403,24,1081,5
57678,P0246,W03,2025-10-31,905,172,40,1033,4
57679,P0246,W04,2025-10-31,701,270,0,966,5
57680,P0246,W05,2025-10-31,1253,493,0,1737,9
57681,P0246,W06,2025-10-31,1377,634,115,1892,4
57682,P0246,W07,2025-10-31,804,320,0,1121,3
57683,P0246,W08,2025-10-31,953,408,20,1334,7
57684,P0246,W09,2025-10-31,816,0,52,764,0
57685,P0246,W10,2025-10-31,1130,356,0,1478,8
57686,P0246,W11,2025-10-31,1134,470,74,1527,3
57687,P0246,W12,2025-10-31,746,636,0,1360,22
57688,P0246,W13,2025-10-31,977,209,23,1161,2
57689,P0246,W14,2025-10-31,1102,75,39,1138,0
57690,P0246,W15,2025-10-31,813,204,68,948,1
57691,P0247,W01,2025-10-31,1792,301,26,2063,4
57692,P0247,W02,2025-10-31,1102,87,50,1137,2
57693,P0247,W03,2025-10-31,708,455,0,1160,3
57694,P0247,W04,2025-10-31,1247,306,22,1526,5
57695,P0247,W05,2025-10-31,1508,533,40,1998,3
57696,P0247,W06,2025-10-31,669,361,0,1029,1
57697,P0247,W07,2025-10-31,912,665,7,1561,9
57698,P0247,W08,2025-10-31,783,364,61,1074,12
57699,P0247,W09,2025-10-31,1255,494,40,1692,17
57700,P0247,W10,2025-10-31,1035,0,26,1009,0
57701,P0247,W11,2025-10-31,1124,546,14,1648,8
57702,P0247,W12,2025-10-31,826,744,17,1539,14
57703,P0247,W13,2025-10-31,817,743,39,1511,10
57704,P0247,W14,2025-10-31,835,227,13,1044,5
57705,P0247,W15,2025-10-31,868,312,26,1152,2
57706,P0248,W01,2025-10-31,519,315,23,808,3
57707,P0248,W02,2025-10-31,418,215,11,621,1
57708,P0248,W03,2025-10-31,676,89,27,738,0
57709,P0248,W04,2025-10-31,147,231,3,374,1
57710,P0248,W05,2025-10-31,322,147,0,465,4
57711,P0248,W06,2025-10-31,296,134,5,425,0
57712,P0248,W07,2025-10-31,689,161,0,845,5
57713,P0248,W08,2025-10-31,500,111,8,2298,1
57714,P0248,W09,2025-10-31,458,258,11,700,5
57715,P0248,W10,2025-10-31,369,221,0,583,7
57716,P0248,W11,2025-10-31,228,109,11,326,0
57717,P0248,W12,2025-10-31,207,126,15,317,1
57718,P0248,W13,2025-10-31,466,0,15,451,0
57719,P0248,W14,2025-10-31,433,311,0,740,4
57720,P0248,W15,2025-10-31,421,84,27,475,3
57721,P0249,W01,2025-10-31,767,252,52,964,3
57722,P0249,W02,2025-10-31,951,528,60,1406,13
57723,P0249,W03,2025-10-31,822,349,0,1159,12
57724,P0249,W04,2025-10-31,780,408,33,1144,11
57725,P0249,W05,2025-10-31,472,417,50,830,9
57726,P0249,W06,2025-10-31,1451,264,0,1711,4
57727,P0249,W07,2025-10-31,1328,452,68,1699,13
57728,P0249,W08,2025-10-31,1018,70,0,1084,4
57729,P0249,W09,2025-10-31,1423,571,1,1989,4
57730,P0249,W10,2025-10-31,869,381,46,1201,3
57731,P0249,W11,2025-10-31,737,596,66,1265,2
57732,P0249,W12,2025-10-31,1187,232,44,1373,2
57733,P0249,W13,2025-10-31,1128,467,57,1537,1
57734,P0249,W14,2025-10-31,1145,327,0,1467,5
57735,P0249,W15,2025-10-31,550,303,8,838,7
57736,P0250,W01,2025-10-31,426,213,12,625,2
57737,P0250,W02,2025-10-31,378,225,3,594,6
57738,P0250,W03,2025-10-31,419,156,11,561,3
57739,P0250,W04,2025-10-31,330,140,0,469,1
57740,P0250,W05,2025-10-31,462,110,0,571,1
57741,P0250,W06,2025-10-31,265,269,0,532,2
57742,P0250,W07,2025-10-31,279,163,2,0,1
57743,P0250,W08,2025-10-31,476,163,25,0,4
57744,P0250,W09,2025-10-31,334,208,11,530,1
57745,P0250,W10,2025-10-31,423,40,2,457,4
57746,P0250,W11,2025-10-31,371,325,0,691,5
57747,P0250,W12,2025-10-31,542,243,21,762,2
57748,P0250,W13,2025-10-31,424,142,42,0,1
57749,P0250,W14,2025-10-31,555,116,7,664,0
57750,P0250,W15,2025-10-31,253,148,0,396,5
57751,P0251,W01,2025-10-31,195,45,8,230,2
57752,P0251,W02,2025-10-31,220,73,6,286,1
57753,P0251,W03,2025-10-31,125,60,0,185,0
57754,P0251,W04,2025-10-31,180,0,7,173,0
57755,P0251,W05,2025-10-31,120,38,5,153,0
57756,P0251,W06,2025-10-31,173,10,1,182,0
57757,P0251,W07,2025-10-31,157,99,9,243,4
57758,P0251,W08,2025-10-31,156,57,2,211,0
57759,P0251,W09,2025-10-31,94,10,1,103,0
57760,P0251,W10,2025-10-31,164,65,2,226,1
57761,P0251,W11,2025-10-31,111,78,0,188,1
57762,P0251,W12,2025-10-31,175,25,0,200,0
57763,P0251,W13,2025-10-31,257,59,4,310,2
57764,P0251,W14,2025-10-31,136,55,0,191,0
57765,P0251,W15,2025-10-31,88,61,1,147,1
57766,P0252,W01,2025-10-31,623,151,23,748,3
57767,P0252,W02,2025-10-31,111,206,0,313,4
57768,P0252,W03,2025-10-31,642,410,28,1013,11
57769,P0252,W04,2025-10-31,593,212,38,763,4
57770,P0252,W05,2025-10-31,480,255,28,704,3
57771,P0252,W06,2025-10-31,642,402,13,2091,4
57772,P0252,W07,2025-10-31,451,339,3,775,12
57773,P0252,W08,2025-10-31,332,153,0,478,7
57774,P0252,W09,2025-10-31,404,164,45,521,2
57775,P0252,W10,2025-10-31,902,109,3,1005,3
57776,P0252,W11,2025-10-31,443,318,0,752,9
57777,P0252,W12,2025-10-31,355,104,18,440,1
57778,P0252,W13,2025-10-31,356,221,0,572,5
57779,P0252,W14,2025-10-31,483,383,0,857,9
57780,P0252,W15,2025-10-31,581,243,11,808,5
57781,P0253,W01,2025-10-31,1019,661,0,3409,6
57782,P0253,W02,2025-10-31,823,451,0,1262,12
57783,P0253,W03,2025-10-31,647,397,39,997,8
57784,P0253,W04,2025-10-31,1167,222,60,1326,3
57785,P0253,W05,2025-10-31,803,370,41,1126,6
57786,P0253,W06,2025-10-31,845,417,21,1232,9
57787,P0253,W07,2025-10-31,689,169,40,813,5
57788,P0253,W08,2025-10-31,506,282,38,750,0
57789,P0253,W09,2025-10-31,1119,0,7,1112,0
57790,P0253,W10,2025-10-31,572,482,0,1042,12
57791,P0253,W11,2025-10-31,958,397,26,1322,7
57792,P0253,W12,2025-10-31,617,413,8,1021,1
57793,P0253,W13,2025-10-31,264,485,18,720,11
57794,P0253,W14,2025-10-31,949,661,0,1607,3
57795,P0253,W15,2025-10-31,1127,546,0,1663,10
57796,P0254,W01,2025-10-31,1574,292,30,1832,4
57797,P0254,W02,2025-10-31,1015,699,0,1708,6
57798,P0254,W03,2025-10-31,1320,111,130,1300,1
57799,P0254,W04,2025-10-31,1022,628,0,1637,13
57800,P0254,W05,2025-10-31,853,392,52,1186,7
57801,P0254,W06,2025-10-31,811,471,87,1185,10
57802,P0254,W07,2025-10-31,1197,673,0,1856,14
57803,P0254,W08,2025-10-31,661,816,2,1462,13
57804,P0254,W09,2025-10-31,1240,534,0,1763,11
57805,P0254,W10,2025-10-31,1484,4,49,1439,0
57806,P0254,W11,2025-10-31,1452,224,0,1674,2
57807,P0254,W12,2025-10-31,1041,219,37,1219,4
57808,P0254,W13,2025-10-31,1154,306,17,1435,8
57809,P0254,W14,2025-10-31,1144,604,0,1746,2
57810,P0254,W15,2025-10-31,736,98,24,808,2
57811,P0255,W01,2025-10-31,629,105,38,692,4
57812,P0255,W02,2025-10-31,481,140,36,581,4
57813,P0255,W03,2025-10-31,636,304,0,938,2
57814,P0255,W04,2025-10-31,488,262,0,744,6
57815,P0255,W05,2025-10-31,600,194,0,792,2
57816,P0255,W06,2025-10-31,546,193,21,714,4
57817,P0255,W07,2025-10-31,747,151,3,893,2
57818,P0255,W08,2025-10-31,508,278,0,776,10
57819,P0255,W09,2025-10-31,617,296,18,889,6
57820,P0255,W10,2025-10-31,700,176,0,874,2
57821,P0255,W11,2025-10-31,537,255,0,788,4
57822,P0255,W12,2025-10-31,564,518,43,1026,13
57823,P0255,W13,2025-10-31,710,173,22,861,0
57824,P0255,W14,2025-10-31,473,0,52,421,0
57825,P0255,W15,2025-10-31,473,289,0,756,6
57826,P0256,W01,2025-10-31,340,271,26,584,1
57827,P0256,W02,2025-10-31,411,111,22,499,1
57828,P0256,W03,2025-10-31,485,229,0,1304,0
57829,P0256,W04,2025-10-31,446,191,0,628,9
57830,P0256,W05,2025-10-31,478,148,3,623,0
57831,P0256,W06,2025-10-31,421,228,14,631,4
57832,P0256,W07,2025-10-31,202,171,9,357,7
57833,P0256,W08,2025-10-31,305,213,7,510,1
57834,P0256,W09,2025-10-31,690,391,30,1050,1
57835,P0256,W10,2025-10-31,371,247,18,593,7
57836,P0256,W11,2025-10-31,444,110,11,539,4
57837,P0256,W12,2025-10-31,638,186,0,814,10
57838,P0256,W13,2025-10-31,623,187,25,772,13
57839,P0256,W14,2025-10-31,479,152,1,629,1
57840,P0256,W15,2025-10-31,609,281,0,886,4
57841,P0257,W01,2025-10-31,699,331,7,1016,7
57842,P0257,W02,2025-10-31,452,351,0,795,8
57843,P0257,W03,2025-10-31,492,216,0,706,2
57844,P0257,W04,2025-10-31,794,143,4,926,7
57845,P0257,W05,2025-10-31,833,291,29,1086,9
57846,P0257,W06,2025-10-31,821,50,16,854,1
57847,P0257,W07,2025-10-31,671,219,18,0,7
57848,P0257,W08,2025-10-31,1154,356,0,1504,6
57849,P0257,W09,2025-10-31,668,431,0,1091,8
57850,P0257,W10,2025-10-31,108,287,29,364,2
57851,P0257,W11,2025-10-31,706,348,13,1031,10
57852,P0257,W12,2025-10-31,269,223,0,488,4
57853,P0257,W13,2025-10-31,521,115,0,633,3
57854,P0257,W14,2025-10-31,0,342,0,339,3
57855,P0257,W15,2025-10-31,550,50,29,571,0
57856,P0258,W01,2025-10-31,41,11,0,52,0
57857,P0258,W02,2025-10-31,63,15,0,77,1
57858,P0258,W03,2025-10-31,41,16,1,56,0
57859,P0258,W04,2025-10-31,63,25,1,87,0
57860,P0258,W05,2025-10-31,92,18,1,109,0
57861,P0258,W06,2025-10-31,25,14,0,39,0
57862,P0258,W07,2025-10-31,41,9,0,50,0
57863,P0258,W08,2025-10-31,73,27,3,97,0
57864,P0258,W09,2025-10-31,65,22,0,87,0
57865,P0258,W10,2025-10-31,39,10,1,48,0
57866,P0258,W11,2025-10-31,23,18,0,41,0
57867,P0258,W12,2025-10-31,63,25,0,88,0
57868,P0258,W13,2025-10-31,57,25,0,82,0
57869,P0258,W14,2025-10-31,57,20,3,74,0
57870,P0258,W15,2025-10-31,34,9,3,40,0
57871,P0259,W01,2025-10-31,1040,427,66,1392,9
57872,P0259,W02,2025-10-31,1538,518,47,1994,15
57873,P0259,W03,2025-10-31,1115,398,22,3871,11
57874,P0259,W04,2025-10-31,1169,361,33,1491,6
57875,P0259,W05,2025-10-31,841,121,22,939,1
57876,P0259,W06,2025-10-31,1102,319,35,1383,3
57877,P0259,W07,2025-10-31,927,542,24,1444,1
57878,P0259,W08,2025-10-31,739,344,0,1082,1
57879,P0259,W09,2025-10-31,962,245,48,1152,7
57880,P0259,W10,2025-10-31,945,119,20,1044,0
57881,P0259,W11,2025-10-31,1102,255,85,1270,2
57882,P0259,W12,2025-10-31,988,635,12,3560,5
57883,P0259,W13,2025-10-31,847,466,34,1269,10
57884,P0259,W14,2025-10-31,975,553,16,1504,8
57885,P0259,W15,2025-10-31,1471,437,5,1903,0
57886,P0260,W01,2025-10-31,268,120,20,366,2
57887,P0260,W02,2025-10-31,813,0,0,813,0
57888,P0260,W03,2025-10-31,630,280,0,908,2
57889,P0260,W04,2025-10-31,494,272,11,750,5
57890,P0260,W05,2025-10-31,616,447,0,1060,3
57891,P0260,W06,2025-10-31,1024,250,1,1268,5
57892,P0260,W07,2025-10-31,833,459,51,2005,6
57893,P0260,W08,2025-10-31,769,359,57,1068,3
57894,P0260,W09,2025-10-31,268,354,30,590,2
57895,P0260,W10,2025-10-31,535,305,0,834,6
57896,P0260,W11,2025-10-31,625,151,0,772,4
57897,P0260,W12,2025-10-31,472,422,0,887,7
57898,P0260,W13,2025-10-31,337,311,18,622,8
57899,P0260,W14,2025-10-31,337,213,30,514,6
57900,P0260,W15,2025-10-31,318,244,38,518,6
57901,P0261,W01,2025-10-31,46,45,0,91,0
57902,P0261,W02,2025-10-31,37,13,0,50,0
57903,P0261,W03,2025-10-31,71,40,4,105,2
57904,P0261,W04,2025-10-31,94,0,4,90,0
57905,P0261,W05,2025-10-31,60,11,0,71,0
57906,P0261,W06,2025-10-31,74,30,2,100,2
57907,P0261,W07,2025-10-31,67,18,1,84,0
57908,P0261,W08,2025-10-31,81,23,4,100,0
57909,P0261,W09,2025-10-31,66,7,0,73,0
57910,P0261,W10,2025-10-31,62,26,0,88,0
57911,P0261,W11,2025-10-31,78,42,1,117,2
57912,P0261,W12,2025-10-31,43,23,1,0,0
57913,P0261,W13,2025-10-31,71,6,3,74,0
57914,P0261,W14,2025-10-31,75,25,0,98,2
57915,P0261,W15,2025-10-31,90,33,1,120,2
57916,P0262,W01,2025-10-31,994,143,0,1132,5
57917,P0262,W02,2025-10-31,263,320,6,573,4
57918,P0262,W03,2025-10-31,393,178,11,554,6
57919,P0262,W04,2025-10-31,612,473,11,1068,6
57920,P0262,W05,2025-10-31,332,127,67,390,2
57921,P0262,W06,2025-10-31,919,398,24,1285,8
57922,P0262,W07,2025-10-31,224,401,0,615,10
57923,P0262,W08,2025-10-31,597,416,12,994,7
57924,P0262,W09,2025-10-31,58,478,23,497,16
57925,P0262,W10,2025-10-31,487,155,19,618,5
57926,P0262,W11,2025-10-31,635,117,27,723,2
57927,P0262,W12,2025-10-31,682,168,45,804,1
57928,P0262,W13,2025-10-31,644,212,0,849,7
57929,P0262,W14,2025-10-31,470,526,0,990,6
57930,P0262,W15,2025-10-31,365,340,1,698,6
57931,P0263,W01,2025-10-31,85,51,10,125,1
57932,P0263,W02,2025-10-31,96,92,3,182,3
57933,P0263,W03,2025-10-31,141,52,8,183,2
57934,P0263,W04,2025-10-31,137,66,17,186,0
57935,P0263,W05,2025-10-31,125,45,0,170,0
57936,P0263,W06,2025-10-31,33,40,0,73,0
57937,P0263,W07,2025-10-31,153,44,2,194,1
57938,P0263,W08,2025-10-31,162,109,4,267,0
57939,P0263,W09,2025-10-31,177,15,12,180,0
57940,P0263,W10,2025-10-31,105,46,0,150,1
57941,P0263,W11,2025-10-31,123,22,10,135,0
57942,P0263,W12,2025-10-31,134,38,0,172,0
57943,P0263,W13,2025-10-31,41,83,2,122,0
57944,P0263,W14,2025-10-31,126,32,11,145,2
57945,P0263,W15,2025-10-31,97,42,11,127,1
57946,P0264,W01,2025-10-31,155,68,10,213,0
57947,P0264,W02,2025-10-31,137,214,3,346,2
57948,P0264,W03,2025-10-31,263,234,15,476,6
57949,P0264,W04,2025-10-31,633,148,0,778,3
57950,P0264,W05,2025-10-31,420,134,13,538,3
57951,P0264,W06,2025-10-31,544,351,3,887,5
57952,P0264,W07,2025-10-31,428,256,14,665,5
57953,P0264,W08,2025-10-31,412,124,49,485,2
57954,P0264,W09,2025-10-31,545,173,19,699,0
57955,P0264,W10,2025-10-31,413,0,17,396,0
57956,P0264,W11,2025-10-31,449,318,37,730,0
57957,P0264,W12,2025-10-31,555,183,36,700,2
57958,P0264,W13,2025-10-31,437,281,43,671,4
57959,P0264,W14,2025-10-31,556,56,36,572,4
57960,P0264,W15,2025-10-31,403,229,0,625,7
57961,P0265,W01,2025-10-31,919,319,0,1231,7
57962,P0265,W02,2025-10-31,1213,419,0,1620,12
57963,P0265,W03,2025-10-31,1145,493,1,1620,17
57964,P0265,W04,2025-10-31,701,285,33,947,6
57965,P0265,W05,2025-10-31,757,168,71,852,2
57966,P0265,W06,2025-10-31,793,395,71,1115,2
57967,P0265,W07,2025-10-31,1350,397,0,3271,8
57968,P0265,W08,2025-10-31,960,563,64,1448,11
57969,P0265,W09,2025-10-31,829,437,14,1247,5
57970,P0265,W10,2025-10-31,833,121,4,944,6
57971,P0265,W11,2025-10-31,820,313,51,1069,13
57972,P0265,W12,2025-10-31,556,371,57,861,9
57973,P0265,W13,2025-10-31,639,0,17,622,0
57974,P0265,W14,2025-10-31,829,275,50,1046,8
57975,P0265,W15,2025-10-31,1178,388,2,1562,2
57976,P0266,W01,2025-10-31,667,460,0,1114,13
57977,P0266,W02,2025-10-31,1184,95,0,1278,1
57978,P0266,W03,2025-10-31,1126,494,27,1572,21
57979,P0266,W04,2025-10-31,1512,165,0,1674,3
57980,P0266,W05,2025-10-31,1036,246,50,1232,0
57981,P0266,W06,2025-10-31,780,94,0,870,4
57982,P0266,W07,2025-10-31,911,115,23,1002,1
57983,P0266,W08,2025-10-31,655,327,18,959,5
57984,P0266,W09,2025-10-31,828,82,0,908,2
57985,P0266,W10,2025-10-31,1132,264,0,1387,9
57986,P0266,W11,2025-10-31,814,471,26,1255,4
57987,P0266,W12,2025-10-31,882,464,92,1241,13
57988,P0266,W13,2025-10-31,994,400,70,1316,8
57989,P0266,W14,2025-10-31,416,947,6,1341,16
57990,P0266,W15,2025-10-31,925,814,5,1729,5
57991,P0267,W01,2025-10-31,1069,87,55,1101,0
57992,P0267,W02,2025-10-31,651,500,38,1105,8
57993,P0267,W03,2025-10-31,906,441,0,1346,1
57994,P0267,W04,2025-10-31,1039,490,9,1509,11
57995,P0267,W05,2025-10-31,1161,436,16,1573,8
57996,P0267,W06,2025-10-31,1444,0,8,1436,0
57997,P0267,W07,2025-10-31,1269,252,23,1496,2
57998,P0267,W08,2025-10-31,1097,194,45,1242,4
57999,P0267,W09,2025-10-31,752,128,23,852,5
58000,P0267,W10,2025-10-31,946,347,7,1274,12
58001,P0267,W11,2025-10-31,1215,175,49,1332,9
58002,P0267,W12,2025-10-31,1284,549,62,1761,10
58003,P0267,W13,2025-10-31,1195,402,0,1596,1
58004,P0267,W14,2025-10-31,993,278,30,3255,6
58005,P0267,W15,2025-10-31,1051,639,61,1625,4
58006,P0268,W01,2025-10-31,1285,307,29,1556,7
58007,P0268,W02,2025-10-31,1092,429,0,1519,2
58008,P0268,W03,2025-10-31,786,555,0,1324,17
58009,P0268,W04,2025-10-31,747,293,57,976,7
58010,P0268,W05,2025-10-31,843,164,39,961,7
58011,P0268,W06,2025-10-31,1268,203,81,1389,1
58012,P0268,W07,2025-10-31,1219,318,58,1478,1
58013,P0268,W08,2025-10-31,1204,356,0,1558,2
58014,P0268,W09,2025-10-31,901,0,21,880,0
58015,P0268,W10,2025-10-31,326,228,26,524,4
58016,P0268,W11,2025-10-31,992,197,0,1185,4
58017,P0268,W12,2025-10-31,963,540,32,1467,4
58018,P0268,W13,2025-10-31,954,223,55,1120,2
58019,P0268,W14,2025-10-31,1049,114,63,1099,1
58020,P0268,W15,2025-10-31,832,201,13,1018,2
58021,P0269,W01,2025-10-31,166,117,23,260,0
58022,P0269,W02,2025-10-31,209,200,9,398,2
58023,P0269,W03,2025-10-31,237,160,27,364,6
58024,P0269,W04,2025-10-31,301,89,19,366,5
58025,P0269,W05,2025-10-31,124,96,6,213,1
58026,P0269,W06,2025-10-31,241,117,13,1234,0
58027,P0269,W07,2025-10-31,119,136,9,244,2
58028,P0269,W08,2025-10-31,213,44,0,256,1
58029,P0269,W09,2025-10-31,107,140,10,234,3
58030,P0269,W10,2025-10-31,223,125,22,325,1
58031,P0269,W11,2025-10-31,298,121,0,419,0
58032,P0269,W12,2025-10-31,164,178,0,340,2
58033,P0269,W13,2025-10-31,314,71,13,371,1
58034,P0269,W14,2025-10-31,292,116,5,398,5
58035,P0269,W15,2025-10-31,158,20,22,155,1
58036,P0270,W01,2025-10-31,536,15,4,547,0
58037,P0270,W02,2025-10-31,682,158,32,804,4
58038,P0270,W03,2025-10-31,473,108,4,574,3
58039,P0270,W04,2025-10-31,517,113,0,625,5
58040,P0270,W05,2025-10-31,526,150,0,676,0
58041,P0270,W06,2025-10-31,612,134,38,706,2
58042,P0270,W07,2025-10-31,479,275,7,744,3
58043,P0270,W08,2025-10-31,428,86,12,501,1
58044,P0270,W09,2025-10-31,676,340,16,989,11
58045,P0270,W10,2025-10-31,263,187,31,413,6
58046,P0270,W11,2025-10-31,200,282,9,469,4
58047,P0270,W12,2025-10-31,592,368,30,926,4
58048,P0270,W13,2025-10-31,643,281,0,920,4
58049,P0270,W14,2025-10-31,331,201,14,518,0
58050,P0270,W15,2025-10-31,703,80,0,781,2
58051,P0271,W01,2025-10-31,745,106,69,780,2
58052,P0271,W02,2025-10-31,528,189,56,658,3
58053,P0271,W03,2025-10-31,725,173,64,832,2
58054,P0271,W04,2025-10-31,279,306,47,534,4
58055,P0271,W05,2025-10-31,989,394,49,1327,7
58056,P0271,W06,2025-10-31,1276,322,88,1505,5
58057,P0271,W07,2025-10-31,880,501,39,1327,15
58058,P0271,W08,2025-10-31,1296,345,0,1640,1
58059,P0271,W09,2025-10-31,274,221,0,492,3
58060,P0271,W10,2025-10-31,881,770,0,1639,12
58061,P0271,W11,2025-10-31,994,236,39,1189,2
58062,P0271,W12,2025-10-31,1018,338,0,1350,6
58063,P0271,W13,2025-10-31,1216,569,0,1776,9
58064,P0271,W14,2025-10-31,1306,319,41,1578,6
58065,P0271,W15,2025-10-31,779,508,0,1276,11
58066,P0272,W01,2025-10-31,804,76,27,0,0
58067,P0272,W02,2025-10-31,542,137,18,658,3
58068,P0272,W03,2025-10-31,1038,280,17,1300,1
58069,P0272,W04,2025-10-31,842,335,0,1175,2
58070,P0272,W05,2025-10-31,582,285,2,860,5
58071,P0272,W06,2025-10-31,1079,555,44,1587,3
58072,P0272,W07,2025-10-31,894,45,20,918,1
58073,P0272,W08,2025-10-31,101,0,36,65,0
58074,P0272,W09,2025-10-31,661,216,2,871,4
58075,P0272,W10,2025-10-31,713,427,40,1090,10
58076,P0272,W11,2025-10-31,632,229,1,858,2
58077,P0272,W12,2025-10-31,1008,96,2,1100,2
58078,P0272,W13,2025-10-31,207,80,0,285,2
58079,P0272,W14,2025-10-31,517,71,20,2981,3
58080,P0272,W15,2025-10-31,610,113,30,692,1
58081,P0273,W01,2025-10-31,334,418,13,733,6
58082,P0273,W02,2025-10-31,961,543,59,1433,12
58083,P0273,W03,2025-10-31,976,417,80,1311,2
58084,P0273,W04,2025-10-31,1130,307,8,1427,2
58085,P0273,W05,2025-10-31,746,331,10,1056,11
58086,P0273,W06,2025-10-31,859,206,27,1037,1
58087,P0273,W07,2025-10-31,738,487,56,1162,7
58088,P0273,W08,2025-10-31,1174,140,12,1298,4
58089,P0273,W09,2025-10-31,840,632,0,1460,12
58090,P0273,W10,2025-10-31,1383,151,19,1514,1
58091,P0273,W11,2025-10-31,1017,541,25,1523,10
58092,P0273,W12,2025-10-31,1147,449,16,1566,14
58093,P0273,W13,2025-10-31,1258,557,0,1808,7
58094,P0273,W14,2025-10-31,1405,188,17,1573,3
58095,P0273,W15,2025-10-31,671,425,0,1089,7
58096,P0274,W01,2025-10-31,310,184,0,493,1
58097,P0274,W02,2025-10-31,444,76,39,481,0
58098,P0274,W03,2025-10-31,595,42,13,624,0
58099,P0274,W04,2025-10-31,633,64,2,695,0
58100,P0274,W05,2025-10-31,462,291,13,735,5
58101,P0274,W06,2025-10-31,653,257,6,901,3
58102,P0274,W07,2025-10-31,660,369,11,1008,10
58103,P0274,W08,2025-10-31,532,288,4,809,7
58104,P0274,W09,2025-10-31,477,249,21,694,11
58105,P0274,W10,2025-10-31,402,237,9,622,8
58106,P0274,W11,2025-10-31,787,341,46,1077,5
58107,P0274,W12,2025-10-31,368,145,4,507,2
58108,P0274,W13,2025-10-31,689,102,51,737,3
58109,P0274,W14,2025-10-31,733,285,7,999,12
58110,P0274,W15,2025-10-31,782,246,28,996,4
58111,P0275,W01,2025-10-31,161,218,25,353,1
58112,P0275,W02,2025-10-31,341,111,21,427,4
58113,P0275,W03,2025-10-31,368,155,23,497,3
58114,P0275,W04,2025-10-31,324,0,8,316,0
58115,P0275,W05,2025-10-31,247,136,14,366,3
58116,P0275,W06,2025-10-31,321,18,6,333,0
58117,P0275,W07,2025-10-31,285,67,9,342,1
58118,P0275,W08,2025-10-31,190,82,0,270,2
58119,P0275,W09,2025-10-31,162,121,14,268,1
58120,P0275,W10,2025-10-31,185,173,0,355,3
58121,P0275,W11,2025-10-31,210,119,21,306,2
58122,P0275,W12,2025-10-31,35,35,6,64,0
58123,P0275,W13,2025-10-31,293,114,0,407,0
58124,P0275,W14,2025-10-31,278,109,13,369,5
58125,P0275,W15,2025-10-31,285,69,15,337,2
58126,P0276,W01,2025-10-31,192,112,0,302,2
58127,P0276,W02,2025-10-31,228,53,2,277,2
58128,P0276,W03,2025-10-31,258,65,9,313,1
58129,P0276,W04,2025-10-31,180,85,4,261,0
58130,P0276,W05,2025-10-31,304,112,9,407,0
58131,P0276,W06,2025-10-31,288,20,6,300,2
58132,P0276,W07,2025-10-31,105,71,1,853,1
