order_id,order_date,product_id,warehouse_id,supplier_id,quantity,unit_price,order_status,shipping_method,promised_date,delivery_date
O029756,2025-08-04,P0381,W05,S038,5,246.75,Delivered,Standard,2025-08-11,2025-08-11
O029757,2025-08-04,P0039,W01,S028,1,54.4,Delivered,Standard,2025-08-10,2025-08-08
O029758,2025-08-04,P0335,W07,S036,5,183.32,Delivered,Standard,2025-08-10,2025-08-08
O029759,2025-08-04,P0232,W08,S025,1,153.59,Delivered,Standard,2025-08-10,2025-08-10
O029760,2025-08-04,P0025,W07,S004,1,349.81,Delivered,Standard,2025-08-09,2025-08-17
O029761,2025-08-04,P0139,W05,S002,1,357.39,Delivered,Standard,2025-08-12,2025-08-11
O029762,2025-08-04,P0323,W04,S025,3,278.33,Returned,Standard,2025-08-11,2025-08-10
O029763,2025-08-04,P0353,W11,S009,2,291.03,Delivered,Express,2025-08-08,2025-08-08
O029764,2025-08-04,P0148,W07,S022,1,271.75,Delivered,Standard,2025-08-12,2025-08-11
O029765,2025-08-04,P0322,W15,S023,1,210.53,Delivered,Express,2025-08-06,2025-08-14
O029766,2025-08-04,P0055,W01,S026,1,287.75,Delivered,Standard,2025-08-09,2025-08-08
O029767,2025-08-04,P0200,W12,S014,3,45.55,Cancelled,Standard,2025-08-09,
O029768,2025-08-04,P0377,W05,S019,2,174.67,Cancelled,Express,2025-08-07,
O029769,2025-08-04,P0138,W04,S034,1,159.49,Delivered,Standard,2025-08-09,2025-08-17
O029770,2025-08-04,P0067,W03,S029,4,252.4,Delivered,Standard,2025-08-12,2025-08-11
O029771,2025-08-04,P0013,W12,S009,5,276.24,Delivered,Standard,2025-08-09,2025-08-07
O029772,2025-08-04,P0111,W09,S035,2,202.8,Delivered,Standard,2025-08-10,2025-08-08
O029773,2025-08-04,P0225,W06,S040,2,152.85,Delivered,Standard,2025-08-12,2025-08-12
O029774,2025-08-04,P0330,W02,S025,1,163.44,Delivered,Standard,2025-08-08,2025-08-10
O029775,2025-08-04,P0009,W13,S002,3,294.86,Delivered,Express,2025-08-08,2025-08-07
O029776,2025-08-04,P0251,W12,S034,3,259.67,Delivered,Standard,2025-08-10,2025-08-09
O029777,2025-08-04,P0348,W07,S014,2,80.4,Delivered,Express,2025-08-07,2025-08-06
O029778,2025-08-04,P0389,W15,S001,2,144.38,Delivered,Standard,2025-08-12,2025-08-11
O029779,2025-08-04,P0066,W02,S009,1,238.84,Delivered,Standard,2025-08-11,2025-08-09
O029780,2025-08-04,P0273,W01,S025,2,69.65,Delivered,Express,2025-08-07,2025-08-07
O029781,2025-08-04,P0018,W12,S024,4,143.15,Delivered,Standard,2025-08-08,2025-08-07
O029782,2025-08-04,P0125,W05,S006,4,223.61,Returned,Standard,2025-08-11,2025-08-09
O029783,2025-08-04,P0204,W07,S021,6,259.01,Delivered,Express,2025-08-07,2025-08-06
O029784,2025-08-04,P0084,W14,S017,2,196.09,Delivered,Standard,2025-08-12,2025-08-11
O029785,2025-08-04,P0255,W06,S017,2,33.96,Delivered,Express,2025-08-08,2025-08-07
O029786,2025-08-04,P0086,W07,S040,7,286.45,Delivered,Express,2025-08-08,2025-08-07
O029787,2025-08-04,P0337,W15,S015,1,234.81,Delivered,Standard,2025-08-10,2025-08-09
O029788,2025-08-04,P0081,W15,S015,5,137.5,Delivered,Standard,2025-08-11,2025-08-09
O029789,2025-08-04,P0352,W12,S001,1,76.1,Delivered,Express,2025-08-08,2025-08-07
O029790,2025-08-04,P0054,W07,S010,1,183.54,Delivered,Standard,2025-08-11,2025-08-11
O029791,2025-08-04,P0202,W03,S003,1,252.35,Returned,Same Day,2025-08-05,2025-08-05
O029792,2025-08-04,P0248,W13,S002,3,248.33,Cancelled,Express,2025-08-08,
O029793,2025-08-04,P0302,W03,S006,1,101.54,Delivered,Standard,2025-08-08,2025-08-07
O029794,2025-08-04,P0306,W10,S036,3,207.62,Delivered,Standard,2025-08-09,2025-08-09
O029795,2025-08-04,P0189,W11,S011,4,253.29,Delivered,Standard,2025-08-08,2025-08-06
O029796,2025-08-04,P0003,W10,S013,2,271.52,Delivered,Standard,2025-08-09,2025-08-14
O029797,2025-08-04,P0324,W07,S009,2,260.77,Delivered,Standard,2025-08-10,2025-08-10
O029798,2025-08-04,P0232,W08,S016,6,153.59,Delivered,Standard,2025-08-10,2025-08-10
O029799,2025-08-04,P0118,W03,S012,5,242.73,Delivered,Unknown,2025-08-10,2025-08-11
O029800,2025-08-04,P0047,W01,S019,3,65.96,Delivered,Standard,2025-08-10,2025-08-10
O029801,2025-08-04,P0344,W02,S013,3,360.6,Delivered,Standard,2025-08-09,2025-08-09
O029802,2025-08-04,P0269,W14,S036,3,26.3,Delivered,Standard,2025-08-11,2025-08-09
O029803,2025-08-04,P0015,W09,S026,5,268.05,Cancelled,Express,2025-08-08,
O029804,2025-08-04,P0019,W14,S014,2,211.02,Delivered,Standard,2025-08-11,2025-08-10
O029805,2025-08-04,P0311,W02,S010,3,6.16,Delivered,Standard,2025-08-08,2025-08-07
O029806,2025-08-04,P0394,W10,S026,4,246.54,Delivered,Standard,2025-08-08,2025-08-10
O029807,2025-08-04,P0103,W08,S010,2,36.67,Delivered,Standard,2025-08-11,2025-08-10
O029808,2025-08-04,P0180,W09,S031,5,186.45,Delivered,Express,2025-08-06,2025-08-06
O029809,2025-08-04,P0117,W02,S025,2,52.73,Delivered,Standard,2025-08-12,2025-08-13
O029810,2025-08-04,P0340,W03,S030,3,250.93,Delivered,Standard,2025-08-12,2025-08-14
O029811,2025-08-04,P0154,W14,S016,1,262.96,Delivered,Standard,2025-08-09,2025-08-13
O029812,2025-08-04,P0291,W04,S024,1,42.62,Delivered,Standard,2025-08-12,2025-08-10
O029813,2025-08-04,P0372,W08,S037,4,361.1,Delivered,Standard,2025-08-08,2025-08-06
O029814,2025-08-04,P0021,W02,S003,4,157.93,Delivered,Standard,2025-08-09,2025-08-09
O029815,2025-08-04,P0045,W13,S001,4,376.55,Delivered,Standard,2025-08-09,2025-08-09
O029816,2025-08-04,P0251,W14,S008,2,259.67,Delivered,Standard,2025-08-08,2025-08-06
O029817,2025-08-04,P0037,W07,S028,5,62.08,Delivered,Standard,2025-08-10,2025-08-12
O029818,2025-08-04,P0222,W09,S001,1,124.07,Delivered,Standard,2025-08-12,2025-08-12
O029819,2025-08-04,P0162,W06,S028,1,104.2,Delivered,Standard,2025-08-10,2025-08-08
O029820,2025-08-04,P0198,W03,S031,1,61.58,Delivered,Standard,2025-08-10,2025-08-15
O029821,2025-08-04,P0184,W06,S009,1,228.76,Delivered,Standard,2025-08-09,2025-08-14
O029822,2025-08-04,P0376,W10,S008,2,298.16,Delivered,Standard,2025-08-11,2025-08-10
O029823,2025-08-04,P0261,W07,S018,1,182.89,Delivered,Standard,2025-08-11,2025-08-09
O029824,2025-08-04,P0227,W10,S037,6,184.09,Delivered,Standard,2025-08-09,2025-08-10
O029825,2025-08-04,P0390,W11,S009,1,269.13,Delivered,Standard,2025-08-12,2025-08-11
O029826,2025-08-04,P0135,W08,S039,1,317.32,Delivered,Standard,2025-08-09,2025-08-09
O029827,2025-08-04,P0089,W08,S030,2,79.58,Delivered,Standard,2025-08-12,2025-08-11
O029828,2025-08-04,P0106,W07,S021,3,165.46,Delivered,Express,2025-08-08,2025-08-06
O029829,2025-08-04,P0036,W02,S026,1,25.57,Delivered,Same Day,2025-08-05,2025-08-05
O029830,2025-08-04,P0363,W13,S036,1,165.26,Returned,Standard,2025-08-12,2025-08-11
O029831,2025-08-04,P0249,W07,S036,2,81.92,Delivered,Standard,2025-08-09,2025-08-07
O029832,2025-08-04,P0351,W06,S020,2,21.35,Delivered,Express,2025-08-07,2025-08-06
O029833,2025-08-04,P0132,W06,S038,5,54.02,Delivered,Standard,2025-08-12,2025-08-10
O029834,2025-08-04,P0239,W08,S018,4,321.91,Delivered,Standard,2025-08-11,2025-08-10
O029835,2025-08-04,P0090,W03,S018,3,253.1,Delivered,Standard,2025-08-09,2025-08-07
O029836,2025-08-05,P0282,W15,S024,3,154.36,Delivered,Standard,2025-08-09,2025-08-08
O029837,2025-08-05,P0222,W05,S013,1,124.07,Delivered,Express,2025-08-07,2025-08-06
O029838,2025-08-05,P0007,W14,S005,4,330.46,Delivered,Standard,2025-08-13,2025-08-13
O029839,2025-08-05,P0057,W11,S034,3,76.37,Delivered,Same Day,2025-08-06,2025-08-06
O029840,2025-08-05,P0057,W13,S018,3,76.37,Delivered,Standard,2025-08-11,2025-08-17
O029841,2025-08-05,P0290,W01,S033,2,29.98,Delivered,Standard,2025-08-10,2025-08-15
O029842,2025-08-05,P0243,W09,S036,2,88.48,Delivered,Standard,2025-08-11,2025-08-09
O029843,2025-08-05,P0362,W14,S036,2,208.46,Delivered,Standard,2025-08-11,2025-08-10
O029844,2025-08-05,P0347,W13,S029,3,240.07,Delivered,Standard,2025-08-12,2025-08-12
O029845,2025-08-05,P0207,W05,S031,1,39.06,Delivered,Standard,2025-08-10,2025-08-08
O029846,2025-08-05,P0258,W11,S001,2,318.65,Delivered,Standard,2025-08-10,2025-08-08
O029847,2025-08-05,P0313,W06,S037,5,211.57,Delivered,Express,2025-08-07,2025-08-07
O029848,2025-08-05,P0142,W13,S029,1,303.64,Delivered,Standard,2025-08-09,2025-08-08
O029849,2025-08-05,P0218,W02,S016,2,299.6,Delivered,Standard,2025-08-11,2025-08-09
O029850,2025-08-05,P0134,W14,S016,1,191.27,Delivered,Standard,2025-08-13,2025-08-13
O029851,2025-08-05,P0307,W07,S029,1,98.3,Delivered,Express,2025-08-08,2025-08-07
O029852,2025-08-05,P0127,W11,S025,1,138.23,Delivered,Standard,2025-08-09,2025-08-09
O029853,2025-08-05,P0125,W15,S012,1,223.61,Delivered,Express,2025-08-08,2025-08-07
O029854,2025-08-05,P0353,W14,S025,2,291.03,Delivered,Standard,2025-08-11,2025-08-13
O029855,2025-08-05,P0105,W03,S005,3,133.18,Returned,Standard,2025-08-12,2025-08-10
O029856,2025-08-05,P0178,W05,S035,3,47.95,Delivered,Express,2025-08-08,2025-08-07
O029857,2025-08-05,P0208,W03,S031,1,133.58,Cancelled,Standard,2025-08-11,
O029858,2025-08-05,P0235,W05,S021,4,250.51,Cancelled,Standard,2025-08-10,
O029859,2025-08-05,P0320,W02,S021,1,195.89,Delivered,Standard,2025-08-13,2025-08-11
O029860,2025-08-05,P0145,W12,S016,6,351.94,Delivered,Express,2025-08-09,2025-08-08
O029861,2025-08-05,P0274,W03,S038,2,95.95,Delivered,Standard,2025-08-09,2025-08-07
O029862,2025-08-05,P0215,W01,S033,1,26.78,Returned,Standard,2025-08-10,2025-08-15
O029863,2025-08-05,P0214,W14,S002,3,200.57,Delivered,Standard,2025-08-13,2025-08-12
O029864,2025-08-05,P0208,W07,S012,1,133.58,Delivered,Standard,2025-08-11,2025-08-11
O029865,2025-08-05,P0235,W14,S005,1,250.51,Delivered,Standard,2025-08-09,2025-08-09
O029866,2025-08-05,P0027,W13,S019,1,151.89,Delivered,Standard,2025-08-10,2025-08-09
O029867,2025-08-05,P0138,W15,S002,1,159.49,Delivered,Express,2025-08-07,2025-08-06
O029868,2025-08-05,P0177,W11,S026,3,354.06,Delivered,Standard,2025-08-11,2025-08-10
O029869,2025-08-05,P0099,W02,S007,3,301.84,Delivered,Standard,2025-08-09,2025-08-07
O029870,2025-08-05,P0208,W11,S009,1,133.58,Delivered,Standard,2025-08-13,2025-08-11
O029871,2025-08-05,P0162,W07,S037,2,104.2,Delivered,Standard,2025-08-12,2025-08-11
O029872,2025-08-05,P0062,W10,S012,2,240.44,Delivered,Standard,2025-08-09,2025-08-08
O029873,2025-08-05,P0384,W05,S040,2,232.98,Delivered,Standard,2025-08-11,2025-08-09
O029874,2025-08-05,P0272,W15,S040,4,176.66,Delivered,Express,2025-08-09,2025-08-07
O029875,2025-08-05,P0370,W07,S013,1,35.44,Delivered,Standard,2025-08-12,2025-08-10
O029876,2025-08-05,P0220,W06,S034,3,152.38,Delivered,Same Day,2025-08-06,2025-08-06
O029877,2025-08-05,P0161,W07,S007,3,51.09,Delivered,Standard,2025-08-12,2025-08-10
O029878,2025-08-05,P0052,W09,S037,1,208.98,Delivered,Express,2025-08-09,2025-08-12
O029879,2025-08-05,P0025,W08,S029,3,349.81,Delivered,Standard,2025-08-12,2025-08-16
O029880,2025-08-05,P0082,W06,S033,2,263.71,Delivered,Express,2025-08-08,2025-08-08
O029881,2025-08-05,P0016,W08,S009,4,152.36,Delivered,Express,2025-08-07,2025-08-06
O029882,2025-08-05,P0400,W07,S027,2,323.01,Delivered,Standard,2025-08-12,2025-08-11
O029883,2025-08-05,P0003,W02,S036,3,271.52,Delivered,Unknown,2025-08-09,2025-08-08
O029884,2025-08-05,P0399,W04,S014,4,222.81,Delivered,Standard,2025-08-12,2025-08-10
O029885,2025-08-05,P0016,W06,S017,1,152.36,Delivered,Express,2025-08-09,2025-08-09
O029886,2025-08-05,P0177,W14,S026,3,354.06,Delivered,Express,2025-08-07,2025-08-07
O029887,2025-08-05,P0038,W08,S027,2,4.81,Delivered,Standard,2025-08-09,2025-08-10
O029888,2025-08-05,P0385,W06,S031,3,120.5,Delivered,Standard,2025-08-09,2025-08-07
O029889,2025-08-05,P0350,W09,S039,2,88.1,Delivered,Express,2025-08-09,2025-08-07
O029890,2025-08-05,P0050,W01,S018,3,78.77,Delivered,Express,2025-08-07,2025-08-06
O029891,2025-08-05,P0296,W13,S022,4,140.66,Delivered,Standard,2025-08-13,2025-08-13
O029892,2025-08-05,P0203,W06,S003,4,63.04,Delivered,Standard,2025-08-11,2025-08-09
O029893,2025-08-05,P0163,W13,S035,3,144.24,Delivered,Standard,2025-08-09,2025-08-09
O029894,2025-08-05,P0044,W06,S040,1,84.64,Delivered,Standard,2025-08-13,2025-08-21
O029895,2025-08-05,P0144,W01,S021,6,130.41,Delivered,Express,2025-08-08,2025-08-06
O029896,2025-08-05,P0259,W02,S018,3,264.07,Delivered,Standard,2025-08-12,2025-08-20
O029897,2025-08-05,P0077,W04,S025,3,180.18,Delivered,Standard,2025-08-10,2025-08-08
O029898,2025-08-05,P0320,W09,S034,2,195.89,Delivered,Standard,2025-08-12,2025-08-12
O029899,2025-08-05,P0376,W14,S033,1,298.16,Delivered,Standard,2025-08-11,2025-08-16
O029900,2025-08-05,P0177,W13,S032,2,354.06,Delivered,Express,2025-08-08,2025-08-06
O029901,2025-08-05,P0010,W04,S032,5,135.67,Delivered,Express,2025-08-08,2025-08-06
O029902,2025-08-05,P0200,W02,S013,5,45.55,Delivered,Standard,2025-08-10,2025-08-10
O029903,2025-08-05,P0215,W10,S032,1,26.78,Delivered,Standard,2025-08-10,2025-08-10
O029904,2025-08-05,P0202,W08,S016,2,252.35,Delivered,Standard,2025-08-11,2025-08-11
O029905,2025-08-05,P0173,W04,S006,4,393.74,Delivered,Standard,2025-08-13,2025-08-11
O029906,2025-08-05,P0131,W01,S021,2,243.3,Delivered,Express,2025-08-09,2025-08-09
O029907,2025-08-05,P0343,W03,S018,4,98.0,Delivered,Express,2025-08-08,2025-08-07
O029908,2025-08-05,P0078,W06,S015,1,234.28,Delivered,Express,2025-08-08,2025-08-07
O029909,2025-08-05,P0099,W10,S010,4,301.84,Delivered,Standard,2025-08-13,2025-08-12
O029910,2025-08-05,P0344,W04,S011,1,360.6,Delivered,Standard,2025-08-13,2025-08-13
O029911,2025-08-05,P0365,W13,S035,2,9.85,Returned,Standard,2025-08-09,2025-08-14
O029912,2025-08-05,P0036,W02,S039,4,25.57,Delivered,Standard,2025-08-12,2025-08-12
O029913,2025-08-05,P0255,W15,S024,4,33.96,Delivered,Standard,2025-08-12,2025-08-11
O029914,2025-08-05,P0364,W02,S019,1,173.38,Delivered,Express,2025-08-09,2025-08-08
O029915,2025-08-05,P0161,W02,S002,5,51.09,Delivered,Express,2025-08-07,2025-08-07
O029916,2025-08-05,P0376,W15,S040,1,298.16,Delivered,Standard,2025-08-11,2025-08-10
O029917,2025-08-05,P0388,W05,S017,1,149.71,Delivered,Standard,2025-08-09,2025-08-08
O029918,2025-08-05,P0102,W14,S003,1,138.75,Delivered,Express,2025-08-08,2025-08-08
O029919,2025-08-05,P0079,W11,S030,1,175.06,Delivered,Standard,2025-08-11,2025-08-09
O029920,2025-08-05,P0069,W13,S037,3,158.59,Delivered,Standard,2025-08-12,2025-08-12
O029921,2025-08-05,P0121,W14,S014,2,25.96,Cancelled,Same Day,2025-08-06,
O029922,2025-08-05,P0074,W03,S019,1,245.47,Delivered,Express,2025-08-09,2025-08-07
O029923,2025-08-05,P0144,W05,S029,2,130.41,Delivered,Standard,2025-08-12,2025-08-10
O029924,2025-08-05,P0354,W06,S033,3,287.69,Delivered,Express,2025-08-08,2025-08-07
O029925,2025-08-05,P0070,W06,S030,3,241.27,Delivered,Express,2025-08-07,2025-08-09
O029926,2025-08-05,P0047,W09,S020,5,65.96,Delivered,Express,2025-08-07,2025-08-07
O029927,2025-08-05,P0171,W01,S005,3,222.45,Delivered,Standard,2025-08-11,2025-08-11
O029928,2025-08-05,P0215,W14,S029,3,26.78,Delivered,Standard,2025-08-13,2025-08-11
O029929,2025-08-05,P0056,W02,S032,3,373.17,Delivered,Standard,2025-08-11,2025-08-11
O029930,2025-08-05,P0015,W03,S020,4,268.05,Delivered,Standard,2025-08-13,2025-08-12
O029931,2025-08-05,P0249,W04,S015,3,81.92,Returned,Express,2025-08-09,2025-08-10
O029932,2025-08-05,P0284,W06,S014,6,354.88,Returned,Express,2025-08-07,2025-08-07
O029933,2025-08-05,P0375,W03,S035,2,55.77,Delivered,Same Day,2025-08-06,2025-08-06
O029934,2025-08-05,P0174,W11,S008,4,235.9,Delivered,Standard,2025-08-12,2025-08-10
O029935,2025-08-05,P0345,W14,S040,1,29.36,Delivered,Express,2025-08-07,2025-08-07
O029936,2025-08-05,P0177,W04,S033,3,354.06,Delivered,Standard,2025-08-12,2025-08-11
O029937,2025-08-05,P0112,W12,S002,2,330.68,Delivered,Standard,2025-08-10,2025-08-10
O029938,2025-08-05,P0165,W04,S015,1,253.11,Delivered,Same Day,2025-08-06,2025-08-06
O029939,2025-08-05,P0124,W02,S036,1,89.13,Delivered,Standard,2025-08-13,2025-08-11
O029940,2025-08-05,P0072,W09,S006,5,217.49,Cancelled,Express,2025-08-09,
O029941,2025-08-05,P0014,W12,S037,1,162.14,Delivered,Standard,2025-08-11,2025-08-09
O029942,2025-08-05,P0295,W09,S022,3,182.14,Returned,Standard,2025-08-10,2025-08-18
O029943,2025-08-05,P0349,W01,S017,2,330.66,Delivered,Standard,2025-08-11,2025-08-11
O029944,2025-08-05,P0116,W10,S012,4,234.65,Delivered,Same Day,2025-08-06,2025-08-06
O029945,2025-08-05,P0163,W03,S009,2,144.24,Delivered,Standard,2025-08-13,2025-08-11
O029946,2025-08-05,P0324,W04,S001,1,260.77,Delivered,Standard,2025-08-11,2025-08-09
O029947,2025-08-05,P0399,W06,S031,4,222.81,Delivered,Standard,2025-08-11,2025-08-11
O029948,2025-08-05,P0091,W02,S029,4,309.55,Delivered,Same Day,2025-08-06,2025-08-06
O029949,2025-08-05,P0049,W04,S024,3,233.55,Delivered,Standard,2025-08-13,2025-08-16
O029950,2025-08-05,P0338,W07,S009,5,210.59,Delivered,Same Day,2025-08-06,2025-08-06
O029951,2025-08-05,P0150,W03,S031,1,35.78,Delivered,Express,2025-08-09,2025-08-09
O029952,2025-08-05,P0284,W15,S012,2,354.88,Delivered,Standard,2025-08-09,2025-08-15
O029953,2025-08-05,P0031,W04,S002,4,289.71,Delivered,Standard,2025-08-11,2025-08-11
O029954,2025-08-05,P0399,W02,S009,1,222.81,Delivered,Same Day,2025-08-06,2025-08-06
O029955,2025-08-05,P0333,W01,S033,2,165.14,Delivered,Standard,2025-08-10,2025-08-09
O029956,2025-08-05,P0028,W15,S032,1,78.33,Delivered,Standard,2025-08-12,2025-08-10
O029957,2025-08-05,P0305,W15,S035,1,144.32,Delivered,Standard,2025-08-10,2025-08-09
O029958,2025-08-05,P0384,W11,S020,2,232.98,Delivered,Standard,2025-08-10,2025-08-12
O029959,2025-08-05,P0108,W05,S004,1,76.83,Delivered,Standard,2025-08-13,2025-08-11
O029960,2025-08-05,P0210,W05,S005,2,146.28,Delivered,Standard,2025-08-10,2025-08-08
O029961,2025-08-05,P0139,W09,S008,2,357.39,Delivered,Standard,2025-08-10,2025-08-10
O029962,2025-08-05,P0386,W08,S040,2,217.0,Cancelled,Standard,2025-08-11,
O029963,2025-08-05,P0161,W13,S035,2,51.09,Delivered,Standard,2025-08-10,2025-08-15
O029964,2025-08-05,P0255,W08,S006,4,33.96,Delivered,Standard,2025-08-11,2025-08-11
O029965,2025-08-05,P0136,W12,S033,1,283.46,Delivered,Standard,2025-08-10,2025-08-08
O029966,2025-08-05,P0106,W03,S018,5,165.46,Delivered,Express,2025-08-08,2025-08-07
O029967,2025-08-05,P0067,W08,S037,3,252.4,Delivered,Standard,2025-08-13,2025-08-13
O029968,2025-08-05,P0028,W10,S007,2,78.33,Delivered,Same Day,2025-08-06,2025-08-06
O029969,2025-08-06,P0018,W06,S018,1,143.15,Delivered,Standard,2025-08-13,2025-08-12
O029970,2025-08-06,P0332,W15,S037,4,271.79,Delivered,Express,2025-08-09,2025-08-08
O029971,2025-08-06,P0207,W03,S026,2,39.06,Delivered,Same Day,2025-08-07,2025-08-07
O029972,2025-08-06,P0208,W07,S006,3,133.58,Delivered,Standard,2025-08-14,2025-08-15
O029973,2025-08-06,P0209,W14,S017,2,32.32,Delivered,Standard,2025-08-14,2025-08-12
O029974,2025-08-06,P0064,W01,S014,1,210.26,Delivered,Standard,2025-08-11,2025-08-15
O029975,2025-08-06,P0202,W03,S032,1,252.35,Delivered,Standard,2025-08-12,2025-08-11
O029976,2025-08-06,P0100,W08,S008,1,88.42,Delivered,Standard,2025-08-12,2025-08-10
O029977,2025-08-06,P0106,W01,S014,1,165.46,Delivered,Standard,2025-08-10,2025-08-09
O029978,2025-08-06,P0112,W09,S011,1,330.68,Delivered,Standard,2025-08-11,2025-08-10
O029979,2025-08-06,P0097,W01,S028,1,253.45,Delivered,Standard,2025-08-11,2025-08-09
O029980,2025-08-06,P0226,W03,S014,4,83.21,Delivered,Standard,2025-08-13,2025-08-18
O029981,2025-08-06,P0028,W12,S023,2,78.33,Delivered,Standard,2025-08-10,2025-08-08
O029982,2025-08-06,P0269,W06,S007,1,26.3,Delivered,Express,2025-08-09,2025-08-09
O029983,2025-08-06,P0275,W09,S029,3,189.41,Delivered,Express,2025-08-08,2025-08-08
O029984,2025-08-06,P0279,W02,S023,2,25.4,Delivered,Standard,2025-08-14,2025-08-14
O029985,2025-08-06,P0102,W15,S038,5,138.75,Delivered,Same Day,2025-08-07,2025-08-07
O029986,2025-08-06,P0187,W01,S023,1,243.1,Delivered,Standard,2025-08-12,2025-08-14
O029987,2025-08-06,P0237,W04,S004,2,100.89,Delivered,Express,2025-08-09,2025-08-07
O029988,2025-08-06,P0142,W15,S001,1,303.64,Delivered,Standard,2025-08-14,2025-08-12
O029989,2025-08-06,P0381,W07,S039,1,246.75,Delivered,Same Day,2025-08-07,2025-08-07
O029990,2025-08-06,P0119,W08,S037,4,246.13,Returned,Same Day,2025-08-07,2025-08-07
O029991,2025-08-06,P0101,W12,S031,3,166.71,Delivered,Standard,2025-08-11,2025-08-11
O029992,2025-08-06,P0335,W04,S036,2,183.32,Delivered,Express,2025-08-08,2025-08-07
O029993,2025-08-06,P0212,W14,S008,8,169.93,Delivered,Express,2025-08-10,2025-08-10
O029994,2025-08-06,P0191,W13,S038,1,354.13,Delivered,Standard,2025-08-14,2025-08-13
O029995,2025-08-06,P0068,W05,S002,1,204.86,Delivered,Standard,2025-08-11,2025-08-11
O029996,2025-08-06,P0047,W10,S006,4,65.96,Delivered,Express,2025-08-08,2025-08-07
O029997,2025-08-06,P0206,W12,S022,4,168.38,Delivered,Standard,2025-08-13,2025-08-12
O029998,2025-08-06,P0343,W10,S007,5,98.0,Delivered,Standard,2025-08-11,2025-08-18
O029999,2025-08-06,P0146,W03,S018,1,91.59,Delivered,Standard,2025-08-14,2025-08-13
O030000,2025-08-06,P0158,W02,S021,1,234.31,Cancelled,Standard,2025-08-14,
O030001,2025-08-06,P0213,W14,S014,3,48.84,Delivered,Express,2025-08-08,2025-08-08
O030002,2025-08-06,P0340,W02,S021,1,250.93,Delivered,Standard,2025-08-10,2025-08-10
O030003,2025-08-06,P0313,W06,S034,3,211.57,Delivered,Standard,2025-08-12,2025-08-11
O030004,2025-08-06,P0006,W15,S009,5,122.99,Delivered,Standard,2025-08-10,2025-08-08
O030005,2025-08-06,P0063,W04,S011,3,181.98,Delivered,Standard,2025-08-12,2025-08-11
O030006,2025-08-06,P0127,W08,S030,2,138.23,Delivered,Same Day,2025-08-07,2025-08-07
O030007,2025-08-06,P0317,W02,S025,2,109.82,Delivered,Standard,2025-08-10,2025-08-08
O030008,2025-08-06,P0377,W09,S033,2,174.67,Delivered,Standard,2025-08-12,2025-08-12
O030009,2025-08-06,P0009,W15,S028,2,294.86,Delivered,Standard,2025-08-10,2025-08-08
O030010,2025-08-06,P0290,W13,S014,2,29.98,Delivered,Standard,2025-08-13,2025-08-11
O030011,2025-08-06,P0323,W06,S016,3,278.33,Delivered,Express,2025-08-08,2025-08-07
O030012,2025-08-06,P0093,W11,S014,5,245.25,Delivered,Standard,2025-08-10,2025-08-08
O030013,2025-08-06,P0182,W09,S015,1,25.32,Delivered,Standard,2025-08-10,2025-08-09
O030014,2025-08-06,P0128,W13,S023,1,120.5,Delivered,Standard,2025-08-14,2025-08-14
O030015,2025-08-06,P0115,W15,S031,1,158.63,Delivered,Express,2025-08-08,2025-08-08
O030016,2025-08-06,P0267,W08,S003,1,42.03,Delivered,Standard,2025-08-13,2025-08-13
O030017,2025-08-06,P0219,W15,S007,2,353.4,Delivered,Standard,2025-08-13,2025-08-11
O030018,2025-08-06,P0307,W13,S031,3,98.3,Delivered,Standard,2025-08-12,2025-08-20
